2023-11-25 18:19:32.406 | INFO     | src.main:get_job_details:170 - Thread: 3 | Got job offer for url: https://www.dice.com/job-detail/963f7c3e-e8fc-420b-b438-c81be06794c7
2023-11-25 18:19:32.420 | INFO     | src.main:get_job_details:170 - Thread: 8 | Got job offer for url: https://www.dice.com/job-detail/d20e768d-bbf5-45b4-a601-80b95aeaa676
2023-11-25 18:19:32.446 | INFO     | src.main:get_job_details:170 - Thread: 1 | Got job offer for url: https://www.dice.com/job-detail/27597e7f-bbb2-4bac-a410-cc103be8238a
2023-11-25 18:19:32.492 | INFO     | src.main:get_job_details:170 - Thread: 5 | Got job offer for url: https://www.dice.com/job-detail/60647db4-84a4-46a8-be33-12a74152aa49
2023-11-25 18:19:32.547 | INFO     | src.main:get_job_details:170 - Thread: 6 | Got job offer for url: https://www.dice.com/job-detail/9d4796e5-f777-4153-8531-d41f62413430
2023-11-25 18:19:32.556 | INFO     | src.main:get_job_details:170 - Thread: 4 | Got job offer for url: https://www.dice.com/job-detail/8698427e-a0f4-4227-8a96-613883e92d3e
2023-11-25 18:19:32.563 | INFO     | src.main:get_job_details:170 - Thread: 9 | Got job offer for url: https://www.dice.com/job-detail/d292299b-7eae-49e7-8b90-056f84cb8cc3
2023-11-25 18:19:32.570 | INFO     | src.main:get_job_details:170 - Thread: 7 | Got job offer for url: https://www.dice.com/job-detail/c0f2ae6f-d2f1-42a0-a172-cc176d8328bd
2023-11-25 18:19:32.714 | INFO     | src.main:get_job_details:170 - Thread: 10 | Got job offer for url: https://www.dice.com/job-detail/2c07b3d3-dad0-47a2-b3c3-04181531e29c
2023-11-25 18:19:32.755 | INFO     | src.main:get_job_details:170 - Thread: 3 | Got job offer for url: https://www.dice.com/job-detail/810b0839-fc92-432e-8724-02b9b0ebab1a
2023-11-25 18:19:32.768 | INFO     | src.main:get_job_details:170 - Thread: 8 | Got job offer for url: https://www.dice.com/job-detail/0ffcbaa2-d5e5-47db-9c85-43fc056f75bf
2023-11-25 18:19:32.806 | INFO     | src.main:get_job_details:170 - Thread: 1 | Got job offer for url: https://www.dice.com/job-detail/41908f4e-2918-4f23-9c72-28c7fdb4cd07
2023-11-25 18:19:32.882 | INFO     | src.main:get_job_details:170 - Thread: 2 | Got job offer for url: https://www.dice.com/job-detail/96998168-64b3-4eff-927f-7aebae34a8ee
2023-11-25 18:19:32.891 | INFO     | src.main:get_job_details:170 - Thread: 5 | Got job offer for url: https://www.dice.com/job-detail/9e2cec0e-8692-4b00-9f9a-4b5e59ffd2e4
2023-11-25 18:19:32.909 | INFO     | src.main:get_job_details:170 - Thread: 4 | Got job offer for url: https://www.dice.com/job-detail/6b9c54c7-689a-4473-9a8e-0467510e084f
2023-11-25 18:19:32.916 | INFO     | src.main:get_job_details:170 - Thread: 7 | Got job offer for url: https://www.dice.com/job-detail/a76d6078-7207-48b2-83d8-77d2b239a05f
2023-11-25 18:19:32.948 | INFO     | src.main:get_job_details:170 - Thread: 6 | Got job offer for url: https://www.dice.com/job-detail/080d8303-b491-44dd-89d3-308726c7b052
2023-11-25 18:19:33.062 | INFO     | src.main:get_job_details:170 - Thread: 9 | Got job offer for url: https://www.dice.com/job-detail/5c62b696-770f-48f9-a2d9-37b3a731d371
2023-11-25 18:19:33.138 | INFO     | src.main:get_job_details:170 - Thread: 8 | Got job offer for url: https://www.dice.com/job-detail/6b2400f0-fd0e-46c7-aeb5-b549d5614a7b
